f1_macro,accuracy,balanced_accuracy,precision_macro,recall_macro,mcc,kappa,log_loss,feature_set,model,seed,outer_fold,n_train,n_test,fit_search_seconds,refit_seconds,predict_seconds,predict_proba_seconds
0.9874987498749874,0.9875,0.9875,0.987595038015206,0.9875,0.983366112750091,0.9833333333333332,0.0405569296570841,FULL_11,TabPFN,2027,5,3200,800,2.0600268840789795,2.0600268840789795,1.3828496932983398,1.3844752311706543
0.9874949979991996,0.9875,0.9875,0.9878806089743588,0.9875,0.9834644706724952,0.9833333333333332,0.036831725143045,FULL_11,TabPFN,2028,1,3200,800,1.94910740852356,1.94910740852356,1.3825781345367432,1.3856205940246582
0.9887499296870604,0.98875,0.98875,0.9887559688992223,0.98875,0.985002052089746,0.985,0.0279561734542383,FULL_11,TabPFN,2028,2,3200,800,1.9593191146850584,1.9593191146850584,1.3890912532806396,1.3847415447235107
0.9874996874921872,0.9875,0.9875,0.9875237523752376,0.9875,0.9833415278802098,0.9833333333333332,0.0378732012005305,FULL_11,TabPFN,2028,3,3200,800,1.9632203578948972,1.9632203578948972,1.3837120532989502,1.3798670768737793
0.9887443018027876,0.98875,0.98875,0.9892344497607656,0.98875,0.985166260835958,0.985,0.0312603692663416,FULL_11,TabPFN,2028,4,3200,800,2.2425262928009038,2.2425262928009038,1.3787264823913574,1.3839194774627686
0.9799994999874996,0.98,0.98,0.98002300230023,0.98,0.9733414445458348,0.9733333333333334,0.0443210801050463,FULL_11,TabPFN,2028,5,3200,800,2.276808500289917,2.276808500289917,1.379828691482544,1.3862180709838867
0.9737458977965308,0.97375,0.97375,0.9738899312070044,0.97375,0.9650502643436024,0.965,0.0872597362827932,REDUCED_7,CatBoost,2026,1,3200,800,12.111597776412964,4.093268156051636,0.0027492046356201,0.0020041465759277
0.9699992499812496,0.97,0.97,0.97002200220022,0.97,0.9600080001000014,0.96,0.0918504485641652,REDUCED_7,CatBoost,2026,2,3200,800,9.072436332702637,0.8448662757873535,0.0022332668304443,0.0012836456298828
0.9762320254692612,0.97625,0.97625,0.9769364828606536,0.97625,0.968577526367149,0.9683333333333334,0.0693560837563614,REDUCED_7,CatBoost,2026,3,3200,800,9.643083333969116,1.701685905456543,0.0024282932281494,0.001720905303955
0.9724938111074992,0.9725,0.9725,0.9727004303873488,0.9725,0.9634055914624744,0.9633333333333334,0.0801387578631689,REDUCED_7,CatBoost,2026,4,3200,800,9.778241634368896,2.0588529109954834,0.0023095607757568,0.0013918876647949
0.9749774797317584,0.975,0.975,0.975812926535528,0.975,0.9669567972319508,0.9666666666666668,0.080885770605378,REDUCED_7,CatBoost,2026,5,3200,800,12.402401685714722,4.169460535049439,0.0026183128356933,0.0019478797912597
0.9724662711821982,0.9725,0.9725,0.9735956185308008,0.9725,0.963726935542211,0.9633333333333334,0.0843055048327554,REDUCED_7,CatBoost,2027,1,3200,800,10.033358573913574,1.7037956714630127,0.0034558773040771,0.0018763542175292
0.9712354379404572,0.97125,0.97125,0.9716989403542172,0.97125,0.9618289890056644,0.9616666666666668,0.0806909515261504,REDUCED_7,CatBoost,2027,2,3200,800,9.483562707901,1.6838345527648926,0.0028192996978759,0.001723289489746
0.9762486639873492,0.97625,0.97625,0.976300917706484,0.97625,0.968351490093994,0.9683333333333334,0.0764629530606364,REDUCED_7,CatBoost,2027,3,3200,800,9.59361696243286,1.7205443382263184,0.0024404525756835,0.0018236637115478
0.9699932484809082,0.97,0.97,0.9701981783605244,0.97,0.9600720081010128,0.96,0.0883016178444457,REDUCED_7,CatBoost,2027,4,3200,800,10.199504613876345,1.7207870483398438,0.0025241374969482,0.0017693042755126
0.9812442560534164,0.98125,0.98125,0.9815336286951516,0.98125,0.975099546493316,0.975,0.069693848003104,REDUCED_7,CatBoost,2027,5,3200,800,9.823239803314207,1.7380177974700928,0.002455711364746,0.001734972000122
0.9749993749843746,0.975,0.975,0.975022502250225,0.975,0.966674722322918,0.9666666666666668,0.0857421991754889,REDUCED_7,CatBoost,2028,1,3200,800,8.654128313064575,0.8496084213256836,0.0022721290588378,0.0013034343719482
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0642613046751371,REDUCED_7,CatBoost,2028,2,3200,800,9.970755338668823,1.702157735824585,0.0028471946716308,0.0018329620361328
0.9737419584747828,0.97375,0.97375,0.9740244299266602,0.97375,0.9650985255036412,0.965,0.0712580286440892,REDUCED_7,CatBoost,2028,3,3200,800,12.39473581314087,4.195548057556152,0.0034000873565673,0.0020363330841064
0.98123017437168,0.98125,0.98125,0.982231176721649,0.98125,0.9753434626518608,0.975,0.0693788226436708,REDUCED_7,CatBoost,2028,4,3200,800,8.95677924156189,0.8603065013885498,0.0022790431976318,0.0012280941009521
