f1_macro,accuracy,balanced_accuracy,precision_macro,recall_macro,mcc,kappa,log_loss,feature_set,model,seed,outer_fold
0.976229966557783,0.97625,0.97625,0.9772977160277876,0.97625,0.968702721674052,0.9683333333333334,0.0578400100010339,REDUCED_7,LDA_XGBoost,2027,1
0.9762427243343272,0.97625,0.97625,0.976527496182824,0.97625,0.968432199166866,0.9683333333333334,0.0598762102890165,REDUCED_7,LDA_XGBoost,2027,2
0.979995498987272,0.98,0.98,0.980207186467821,0.98,0.97340634154686,0.9733333333333334,0.0501861257812664,REDUCED_7,LDA_XGBoost,2027,3
0.9712808139752366,0.97125,0.97125,0.9713294193740982,0.97125,0.9616726771396816,0.9616666666666668,0.0815542608349021,REDUCED_7,LDA_XGBoost,2027,4
0.97874986718667,0.97875,0.97875,0.9787557188929724,0.97875,0.9716686909785482,0.9716666666666668,0.0640205190346477,REDUCED_7,LDA_XGBoost,2027,5
0.9762379704725516,0.97625,0.97625,0.9767090858989452,0.97625,0.968496780957177,0.9683333333333334,0.0652158523753159,REDUCED_7,LDA_XGBoost,2028,1
0.9837498984368652,0.98375,0.98375,0.9837558438960974,0.98375,0.9783353715341472,0.9783333333333332,0.046088886491059,REDUCED_7,LDA_XGBoost,2028,2
0.9850024636292336,0.985,0.985,0.9852644554011654,0.985,0.9800878034654334,0.98,0.0569699194843574,REDUCED_7,LDA_XGBoost,2028,3
0.9874949979991996,0.9875,0.9875,0.9878806089743588,0.9875,0.9834644706724952,0.9833333333333332,0.0510972248586011,REDUCED_7,LDA_XGBoost,2028,4
0.972521581732108,0.9725,0.9725,0.97266674962668,0.9725,0.9633754819326888,0.9633333333333334,0.086486236199424,REDUCED_7,LDA_XGBoost,2028,5
0.9737392181435206,0.97375,0.97375,0.9737818821734888,0.97375,0.9650180942589026,0.965,0.0815046819589758,REDUCED_7,LogisticRegression,2026,1
0.971249820311377,0.97125,0.97125,0.9712555313882848,0.97125,0.9616686701451498,0.9616666666666668,0.0744127227439362,REDUCED_7,LogisticRegression,2026,2
0.984998499849985,0.985,0.985,0.985094037615046,0.985,0.9800326683000908,0.98,0.0571270097010064,REDUCED_7,LogisticRegression,2026,3
0.9699426720267476,0.97,0.97,0.9702236102098204,0.97,0.9601140203102696,0.96,0.0705468381638599,REDUCED_7,LogisticRegression,2026,4
0.9649859943977592,0.965,0.965,0.9653445512820512,0.965,0.9534604698723174,0.9533333333333334,0.0772499208836193,REDUCED_7,LogisticRegression,2026,5
0.9724275782437952,0.9725,0.9725,0.973149936763696,0.9725,0.963600367935828,0.9633333333333334,0.0679210556440788,REDUCED_7,LogisticRegression,2027,1
0.973767023407493,0.97375,0.97375,0.9739668907144636,0.97375,0.9650623289548492,0.965,0.0677872426463895,REDUCED_7,LogisticRegression,2027,2
0.9774772390802008,0.9775,0.9775,0.9774967325507458,0.9775,0.9700141461427808,0.97,0.0738837181135356,REDUCED_7,LogisticRegression,2027,3
0.9674967496749676,0.9675,0.9675,0.9675870348139256,0.9675,0.9566985571500886,0.9566666666666668,0.0847289807421167,REDUCED_7,LogisticRegression,2027,4
0.9737458977965308,0.97375,0.97375,0.9738899312070044,0.97375,0.9650502643436024,0.965,0.0677646160310994,REDUCED_7,LogisticRegression,2027,5
0.9687498046862792,0.96875,0.96875,0.968755468886722,0.96875,0.9583353298673504,0.9583333333333334,0.077515480142984,REDUCED_7,LogisticRegression,2028,1
0.9837564229211178,0.98375,0.98375,0.9839494647747076,0.98375,0.9783965234827228,0.9783333333333332,0.0650492006795912,REDUCED_7,LogisticRegression,2028,2
0.9774909963985594,0.9775,0.9775,0.9778645833333334,0.9775,0.9701293592057496,0.97,0.0597551010971025,REDUCED_7,LogisticRegression,2028,3
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0685830961475249,REDUCED_7,LogisticRegression,2028,4
0.9586147056181792,0.95875,0.95875,0.9588710862891434,0.95875,0.9451319338742976,0.945,0.092042999398876,REDUCED_7,LogisticRegression,2028,5
0.9687389368776994,0.96875,0.96875,0.9687807569203072,0.96875,0.9583513025887204,0.9583333333333334,0.090050901553825,REDUCED_7,MLP,2026,1
0.9637225651899248,0.96375,0.96375,0.9643985556307832,0.96375,0.9519066567222756,0.9516666666666668,0.1066518577939059,REDUCED_7,MLP,2026,2
0.962499062476562,0.9625,0.9625,0.9625212521252126,0.9625,0.9500079167656263,0.95,0.104026253080943,REDUCED_7,MLP,2026,3
0.9674588653993158,0.9675,0.9675,0.9674355495251016,0.9675,0.9566726458893886,0.9566666666666668,0.0774988006292343,REDUCED_7,MLP,2026,4
0.9649859943977592,0.965,0.965,0.9653445512820512,0.965,0.9534604698723174,0.9533333333333334,0.0867736022520672,REDUCED_7,MLP,2026,5
0.9686860215190922,0.96875,0.96875,0.9690542454862217,0.96875,0.9584791131179676,0.9583333333333334,0.0795157624813334,REDUCED_7,MLP,2027,1
0.9687723236506806,0.96875,0.96875,0.9689756036843415,0.96875,0.9583952316909125,0.9583333333333334,0.0815414373569424,REDUCED_7,MLP,2027,2
0.9712181822308292,0.97125,0.97125,0.9715256935431538,0.97125,0.961780884928864,0.9616666666666668,0.0826013344313544,REDUCED_7,MLP,2027,3
0.9624915606011352,0.9625,0.9625,0.962691422280052,0.9625,0.9500712580166272,0.95,0.0974200461041937,REDUCED_7,MLP,2027,4
0.9749843652282676,0.975,0.975,0.9755639097744362,0.975,0.9668681185114434,0.9666666666666668,0.0836558470953006,REDUCED_7,MLP,2027,5
0.9483987892593968,0.94875,0.94875,0.9543124052324536,0.94875,0.9337876059736944,0.9316666666666666,0.1093537226327071,REDUCED_7,MLP,2028,1
0.9762803004243654,0.97625,0.97625,0.9763521918694332,0.97625,0.9683474551700272,0.9683333333333334,0.0754426866796808,REDUCED_7,MLP,2028,2
0.9762486639873492,0.97625,0.97625,0.976300917706484,0.97625,0.968351490093994,0.9683333333333334,0.075005180074566,REDUCED_7,MLP,2028,3
0.9649439102564104,0.965,0.965,0.9663848631239936,0.965,0.9538421848952316,0.9533333333333334,0.0840806825320093,REDUCED_7,MLP,2028,4
0.9585625143049884,0.95875,0.95875,0.959540994068954,0.95875,0.9453920250574348,0.945,0.0999267812375667,REDUCED_7,MLP,2028,5
0.9536616344182134,0.95375,0.95375,0.9549436685429148,0.95375,0.9388048099716826,0.9383333333333334,0.1148939110359304,REDUCED_7,QDA,2026,1
0.9586482775860108,0.95875,0.95875,0.9612147063264382,0.95875,0.9459128522456324,0.945,0.1202226087046975,REDUCED_7,QDA,2026,2
0.974969337438362,0.975,0.975,0.9761079288513718,0.975,0.9670616308209038,0.9666666666666668,0.0817875840323262,REDUCED_7,QDA,2026,3
0.9636334457238388,0.96375,0.96375,0.9652076565687088,0.96375,0.9522401673003208,0.9516666666666668,0.0919001856036842,REDUCED_7,QDA,2026,4
0.9511638347838098,0.95125,0.95125,0.953233299849322,0.95125,0.93574304105038,0.935,0.1057737281852618,REDUCED_7,QDA,2026,5
0.966046369924246,0.96625,0.96625,0.9694258617626156,0.96625,0.9561979900284704,0.955,0.0985545098589183,REDUCED_7,QDA,2027,1
0.95242795132128,0.9525,0.9525,0.9543002659441016,0.9525,0.9373367113452928,0.9366666666666666,0.111053878276963,REDUCED_7,QDA,2027,2
0.958637247045932,0.95875,0.95875,0.9602918210645144,0.95875,0.9456049867210452,0.945,0.108569424418352,REDUCED_7,QDA,2027,3
0.9600041653825748,0.96,0.96,0.960644799201796,0.96,0.9468856592993312,0.9466666666666668,0.1094088144252078,REDUCED_7,QDA,2027,4
0.9662159660514924,0.96625,0.96625,0.9675863363363364,0.96625,0.955479851001375,0.955,0.0900154019905247,REDUCED_7,QDA,2027,5
0.952557519084581,0.9525,0.9525,0.9537775807722616,0.9525,0.9370728195740202,0.9366666666666666,0.1334774761134946,REDUCED_7,QDA,2028,1
0.9662310900270562,0.96625,0.96625,0.967277225248638,0.96625,0.9553643020985056,0.955,0.1021427434005107,REDUCED_7,QDA,2028,2
0.9737178391783654,0.97375,0.97375,0.9751126126126126,0.97375,0.9654848756191904,0.965,0.0795516292908333,REDUCED_7,QDA,2028,3
0.9573934837092732,0.9575,0.9575,0.9595959595959596,0.9575,0.9441204284501028,0.9433333333333334,0.0907052304801937,REDUCED_7,QDA,2028,4
0.9508521028354522,0.95125,0.95125,0.9544097877995892,0.95125,0.9363254485167488,0.935,0.1187315291587118,REDUCED_7,QDA,2028,5
0.9687482420886177,0.96875,0.96875,0.968799229826711,0.96875,0.9583513025887204,0.9583333333333334,0.0808348144876107,REDUCED_7,RandomForest,2026,1
0.9687451164244414,0.96875,0.96875,0.968886804252658,0.96875,0.9583832504275844,0.9583333333333334,0.1269038418716312,REDUCED_7,RandomForest,2026,2
0.9774909963985594,0.9775,0.9775,0.9778645833333334,0.9775,0.9701293592057496,0.97,0.0661859727397527,REDUCED_7,RandomForest,2026,3
0.9724828017510944,0.9725,0.9725,0.9730576441102756,0.9725,0.9635340905165763,0.9633333333333334,0.0733137980581205,REDUCED_7,RandomForest,2026,4
0.9712196007032428,0.97125,0.97125,0.97218874745801,0.97125,0.962005432393374,0.9616666666666668,0.0720768185041355,REDUCED_7,RandomForest,2026,5
0.9699729756781104,0.97,0.97,0.970794861501405,0.97,0.960288129664834,0.96,0.0774619953455753,REDUCED_7,RandomForest,2027,1
0.9662329054083628,0.96625,0.96625,0.9666887948094892,0.96625,0.955161197054152,0.955,0.0821806740043161,REDUCED_7,RandomForest,2027,2
0.9737498359364746,0.97375,0.97375,0.9737555938898472,0.97375,0.9650020104229492,0.965,0.0671608619153415,REDUCED_7,RandomForest,2027,3
0.9699932484809082,0.97,0.97,0.9701981783605244,0.97,0.9600720081010128,0.96,0.0871922910732282,REDUCED_7,RandomForest,2027,4
0.9737367042065046,0.97375,0.97375,0.9742040131265812,0.97375,0.9651628849814208,0.965,0.0754196957763419,REDUCED_7,RandomForest,2027,5
0.964996499649965,0.965,0.965,0.9650860344137656,0.965,0.9533651127000884,0.9533333333333334,0.0942403522631153,REDUCED_7,RandomForest,2028,1
0.97874667916862,0.97875,0.97875,0.9788930581613507,0.97875,0.9717172782596204,0.9716666666666668,0.0698485908686507,REDUCED_7,RandomForest,2028,2
0.9737367042065046,0.97375,0.97375,0.9742040131265812,0.97375,0.9651628849814208,0.965,0.0643200167546639,REDUCED_7,RandomForest,2028,3
0.9762248875374616,0.97625,0.97625,0.9772099620898296,0.97625,0.9686744475226174,0.9683333333333334,0.0691261248836085,REDUCED_7,RandomForest,2028,4
0.9662396608961494,0.96625,0.96625,0.9665152311581688,0.96625,0.955097504513966,0.955,0.0884609551799409,REDUCED_7,RandomForest,2028,5
0.9724938111074992,0.9725,0.9725,0.9727004303873488,0.9725,0.9634055914624744,0.9633333333333334,0.0706126115535684,REDUCED_7,SVM_RBF,2026,1
0.9724938111074992,0.9725,0.9725,0.9727004303873488,0.9725,0.9634055914624744,0.9633333333333334,0.073649076627467,REDUCED_7,SVM_RBF,2026,2
0.982484235812231,0.9825,0.9825,0.9833400240867122,0.9825,0.9769597985826264,0.9766666666666668,0.0475300986779571,REDUCED_7,SVM_RBF,2026,3
0.9799819837854068,0.98,0.98,0.9808309915696508,0.98,0.973625464799068,0.9733333333333334,0.0557721433874876,REDUCED_7,SVM_RBF,2026,4
0.9799874921826142,0.98,0.98,0.9805764411027568,0.98,0.9735361745011776,0.9733333333333334,0.0595947081231868,REDUCED_7,SVM_RBF,2026,5
0.9774724036945256,0.9775,0.9775,0.9786202391719424,0.9775,0.9703963260995964,0.97,0.0574802315262573,REDUCED_7,SVM_RBF,2027,1
0.9762248875374616,0.97625,0.97625,0.9772099620898296,0.97625,0.9686744475226174,0.9683333333333334,0.0605391636824628,REDUCED_7,SVM_RBF,2027,2
0.9812442560534164,0.98125,0.98125,0.9815336286951516,0.98125,0.975099546493316,0.975,0.054627479353445,REDUCED_7,SVM_RBF,2027,3
0.9762427243343272,0.97625,0.97625,0.976527496182824,0.97625,0.968432199166866,0.9683333333333334,0.0685623017368397,REDUCED_7,SVM_RBF,2027,4
0.9749899959983994,0.975,0.975,0.9753605769230768,0.975,0.9667955813390632,0.9666666666666668,0.0603864207164689,REDUCED_7,SVM_RBF,2027,5
0.9799874921826142,0.98,0.98,0.9805764411027568,0.98,0.9735361745011776,0.9733333333333334,0.0583914429782034,REDUCED_7,SVM_RBF,2028,1
0.9824982498249824,0.9825,0.9825,0.982593037214886,0.9825,0.9766992238500904,0.9766666666666668,0.0546413827649261,REDUCED_7,SVM_RBF,2028,2
0.9787339175251284,0.97875,0.97875,0.9794440683066276,0.97875,0.9719117002961236,0.9716666666666668,0.0568188330721189,REDUCED_7,SVM_RBF,2028,3
0.9799754699506896,0.98,0.98,0.9811325494925134,0.98,0.9737310213782892,0.9733333333333334,0.0597863745687627,REDUCED_7,SVM_RBF,2028,4
0.9661579991092488,0.96625,0.96625,0.9669922697580606,0.96625,0.9553125179207996,0.955,0.0784622952956234,REDUCED_7,SVM_RBF,2028,5
0.9874971868670452,0.9875,0.9875,0.9877139425482936,0.9875,0.9834070916312456,0.9833333333333332,0.0365455672689305,REDUCED_7,TabPFN,2026,1
0.9812489452531704,0.98125,0.98125,0.981302042959666,0.98125,0.9750182817641764,0.975,0.041474410953578,REDUCED_7,TabPFN,2026,2
0.9887465536320498,0.98875,0.98875,0.9890428274636428,0.98875,0.9851005674829912,0.985,0.0264706073308205,REDUCED_7,TabPFN,2026,3
0.9849939975990396,0.985,0.985,0.9853766025641026,0.985,0.9801306928058088,0.98,0.0379890057185446,REDUCED_7,TabPFN,2026,4
0.9824982498249824,0.9825,0.9825,0.982593037214886,0.9825,0.9766992238500904,0.9766666666666668,0.0411285332444211,REDUCED_7,TabPFN,2026,5
0.9862430355367404,0.98625,0.98625,0.9867293769884016,0.98625,0.9818323648602018,0.9816666666666668,0.0300008976280373,REDUCED_7,TabPFN,2027,1
0.98999899989999,0.99,0.99,0.9900960384153662,0.99,0.9866995572000914,0.9866666666666668,0.0377796517163127,REDUCED_7,TabPFN,2027,2
0.9849996249906248,0.985,0.985,0.985023502350235,0.985,0.9800081667687516,0.98,0.0313818042372454,REDUCED_7,TabPFN,2027,3
0.9799994999874996,0.98,0.98,0.98002300230023,0.98,0.9733414445458348,0.9733333333333334,0.0454946925167728,REDUCED_7,TabPFN,2027,4
0.9874971868670452,0.9875,0.9875,0.9877139425482936,0.9875,0.9834070916312456,0.9833333333333332,0.0414646649451328,REDUCED_7,TabPFN,2027,5
0.9849939975990396,0.985,0.985,0.9853766025641026,0.985,0.9801306928058088,0.98,0.036967274790441,REDUCED_7,TabPFN,2028,1
0.9887499296870604,0.98875,0.98875,0.9887559688992223,0.98875,0.985002052089746,0.985,0.0303950248531464,REDUCED_7,TabPFN,2028,2
0.9874996874921872,0.9875,0.9875,0.9875237523752376,0.9875,0.9833415278802098,0.9833333333333332,0.0392622613816206,REDUCED_7,TabPFN,2028,3
0.9887465536320498,0.98875,0.98875,0.9890428274636428,0.98875,0.9851005674829912,0.985,0.0322393392096473,REDUCED_7,TabPFN,2028,4
0.97999799979998,0.98,0.98,0.980092036814726,0.98,0.97336577940009,0.9733333333333334,0.0460370324074444,REDUCED_7,TabPFN,2028,5
0.971245507110486,0.97125,0.97125,0.9713883677298312,0.97125,0.9617167573855936,0.9616666666666668,0.0847313837603816,REDUCED_7,XGBoost,2026,1
0.9661572873365164,0.96625,0.96625,0.9662251960331756,0.96625,0.9550537232829444,0.955,0.1141125232453738,REDUCED_7,XGBoost,2026,2
0.973730133413394,0.97375,0.97375,0.9744288974146794,0.97375,0.9652433524381744,0.965,0.0671026173754217,REDUCED_7,XGBoost,2026,3
0.9749899959983994,0.975,0.975,0.9753605769230768,0.975,0.9667955813390632,0.9666666666666668,0.0892053811645332,REDUCED_7,XGBoost,2026,4
0.9699879951980792,0.97,0.97,0.970352564102564,0.97,0.9601280256056902,0.96,0.0670005565599766,REDUCED_7,XGBoost,2026,5
0.967479674796748,0.9675,0.9675,0.9680451127819548,0.9675,0.9568660345268424,0.9566666666666668,0.0807703548850054,REDUCED_7,XGBoost,2027,1
0.9712282413575266,0.97125,0.97125,0.9719213119687052,0.97125,0.9619091785091995,0.9616666666666668,0.08522600894829,REDUCED_7,XGBoost,2027,2
0.9687379873855304,0.96875,0.96875,0.9691087830080368,0.96875,0.9584631340052456,0.9583333333333334,0.0803867186745388,REDUCED_7,XGBoost,2027,3
0.9636774963699022,0.96375,0.96375,0.9640325982852552,0.96375,0.95181143233106,0.9516666666666668,0.1062897552605671,REDUCED_7,XGBoost,2027,4
0.978743490193872,0.97875,0.97875,0.9790305624389876,0.97875,0.9717658728300912,0.9716666666666668,0.0666918018119379,REDUCED_7,XGBoost,2027,5
0.9612025369992104,0.96125,0.96125,0.9611727348107943,0.96125,0.9483392604722336,0.9483333333333334,0.1249772443874873,REDUCED_7,XGBoost,2028,1
0.9824960616138632,0.9825,0.9825,0.9827094384946452,0.9825,0.9767399249083218,0.9766666666666668,0.0668375111142291,REDUCED_7,XGBoost,2028,2
0.9712411926152384,0.97125,0.97125,0.9715213636704964,0.97125,0.961764851840416,0.9616666666666668,0.0704025595723162,REDUCED_7,XGBoost,2028,3
0.9762165545298076,0.97625,0.97625,0.9775298554368322,0.97625,0.9687875589857082,0.9683333333333334,0.0698455238469891,REDUCED_7,XGBoost,2028,4
0.9612439443663072,0.96125,0.96125,0.9613821138211384,0.96125,0.9483827295535576,0.9483333333333334,0.1111010103444564,REDUCED_7,XGBoost,2028,5
